nome_completo,nome_objeto,x_cartesiano,y_cartesiano,z_cartesiano,latitude,longitude,altitude
ARGO_PARNAIBAIII_V3::BUSIP29,BUSIP29,60.19650650024414,70.4054946899414,2.6603615283966064,-3.1225665395733926,-41.763995443677224,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP28,BUSIP28,64.94969177246094,70.41364288330078,2.6603615283966064,-3.122566466377261,-41.76395268176815,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP27,BUSIP27,74.40740203857422,70.42987823486328,2.6603615283966064,-3.122566320533284,-41.763867595720946,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP26,BUSIP26,79.47201538085938,70.43854522705078,2.6603615283966064,-3.1225662426767244,-41.76382203205725,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP25,BUSIP25,84.09645080566406,70.44649505615234,2.6603615283966064,-3.122566171262521,-41.76378042844287,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP24,BUSIP24,88.5814437866211,70.45418548583984,2.6603615283966064,-3.122566102178532,-41.76374007931885,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP23,BUSIP23,26.044483184814453,-34.91072463989258,0.2743861675262451,-3.1235126069407104,-41.76430269147676,77.27438616752625
ARGO_PARNAIBAIII_V3::BUSIP22,BUSIP22,36.839996337890625,-34.89219665527344,2.6603615283966064,-3.123512440501754,-41.764205569920286,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP21,BUSIP21,42.012733459472656,-34.88331985473633,2.6603615283966064,-3.123512360760463,-41.76415903352379,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP20,BUSIP20,46.711692810058594,-34.87525939941406,2.6603615283966064,-3.123512288352492,-41.764116759456826,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP2,BUSIP2,84.29164123535156,-43.299678802490234,2.6603615283966064,-3.1235879658534182,-41.76377867241719,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP19,BUSIP19,51.14479064941406,-34.867652893066406,2.6603615283966064,-3.1235122200223957,-41.76407687720611,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP18,BUSIP18,55.736968994140625,-34.859771728515625,2.6603615283966064,-3.1235121492250135,-41.76403556379172,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP17,BUSIP17,60.25352096557617,-34.852020263671875,2.6603615283966064,-3.123512079592739,-41.763994930748055,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP16,BUSIP16,65.3076400756836,-34.84334945678711,2.6603615283966064,-3.1235120017019113,-41.76394946149544,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP15,BUSIP15,69.98767852783203,-34.83531951904297,2.6603615283966064,-3.1235119295680835,-41.763907357649856,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP14,BUSIP14,74.65994262695312,-34.827301025390625,2.6603615283966064,-3.123511857537059,-41.76386532374604,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP13,BUSIP13,79.25215148925781,-34.819419860839844,2.6603615283966064,-3.123511786739677,-41.7638240100571,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP12,BUSIP12,88.76203155517578,-34.803104400634766,2.6603615283966064,-3.123511640176075,-41.763738454665635,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP11,BUSIP11,26.04617691040039,-43.39963150024414,0.2743861675262451,-3.1235888637396716,-41.764302676239204,77.27438616752625
ARGO_PARNAIBAIII_V3::BUSIP10,BUSIP10,37.06916046142578,-43.38071060180664,2.6603615283966064,-3.1235886937711266,-41.76420350825114,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP1,BUSIP1,88.77660369873047,-43.291988372802734,2.6603615283966064,-3.1235878967694286,-41.763738323567715,79.6603615283966
