id,label,tipo,x_cartesiano,y_cartesiano,latitude,longitude
1531,pp_146,ponto_passagem,35.0527,18.7939,-3.122969632332124,-41.76412503537527
1532,pp_147,ponto_passagem,35.0527,23.7939,-3.122924640790534,-41.76412503537527
1533,BUSCSB21.1081,equipamento,35.0527,58.6601,-3.1226109039730554,-41.76412503537527
1534,BUSCSB21.1069,equipamento,35.0527,65.7085,-3.1225474802967064,-41.76412503537527
1535,BUSIP34.914,equipamento,35.0527,66.8655,-3.1225370692539824,-41.76412503537527
1536,BUSIP34.912,equipamento,35.0527,73.9136,-3.122473648277126,-41.76412503537527
1537,BUSIP46.870,equipamento,35.0527,75.354,-3.1224606871138247,-41.76412503537527
1538,BUSIP46.869,equipamento,35.0527,82.4268,-3.122397043878753,-41.76412503537527
1539,PR16.656,equipamento,35.0527,121.1848,-3.122048287444963,-41.76412503537527
1540,PR16.653,equipamento,35.0527,128.1848,-3.1219852992867363,-41.76412503537527
1541,REATOR10.607,equipamento,35.0527,131.5779,-3.1219547671267827,-41.76412503537527
1542,PR13.685,equipamento,36.3407,-99.8907,-3.124037592955527,-41.764113447917055
1543,PR13.687,equipamento,36.3407,-96.2061,-3.124004437788698,-41.764113447917055
1544,PR13.683,equipamento,36.3407,-92.8907,-3.1239746047973003,-41.764113447917055
1545,REATOR7.556,equipamento,36.5492,-109.8773,-3.1241274554613754,-41.764111572152274
1546,REATOR7.558,equipamento,36.5492,-106.2061,-3.1240944208718786,-41.764111572152274
1547,REATOR7.553,equipamento,36.5492,-102.8773,-3.1240644673031492,-41.764111572152274
1548,TPC9.5,equipamento,39.6856,163.0883,-3.121671226832358,-41.764083355611945
1549,PR20.2,equipamento,39.6856,171.0557,-3.121599533710665,-41.764083355611945
1550,PR20.9,equipamento,39.6856,176.3673,-3.1215517382962026,-41.764083355611945
1551,SECV15.333,equipamento,39.8746,87.1506,-3.12235453766992,-41.7640816552784
1552,IP15.332,equipamento,39.8746,95.2815,-3.1222813733248174,-41.7640816552784
1553,IP15.341,equipamento,39.8746,100.7021,-3.1222325970947487,-41.7640816552784
1554,IP18.718,equipamento,39.9121,112.9561,-3.1221223318246194,-41.76408131791064
1555,IP18.717,equipamento,39.9121,119.9561,-3.122059343666393,-41.76408131791064
1556,SECH24.458,equipamento,39.9255,105.1282,-3.122192769682302,-41.76408119735789
1557,SECH24.460,equipamento,39.9255,112.1282,-3.122129781524076,-41.76408119735789
1558,DISJUNTOR9.747,equipamento,39.9923,6.1372,-3.123083521221013,-41.76408059639344
1559,DISJUNTOR9.745,equipamento,39.9923,8.7939,-3.123059615415304,-41.76408059639344
1560,DISJUNTOR9.752,equipamento,39.9923,13.1626,-3.123020304505755,-41.76408059639344
1561,SECV12.367,equipamento,40.027,-1.6449,-3.1231535469561744,-41.7640802842158
1562,SECV12.373,equipamento,40.027,-1.2061,-3.1231495984984847,-41.7640802842158
1563,SECV12.372,equipamento,40.027,3.7939,-3.1231046069568946,-41.7640802842158
1564,SECV12.371,equipamento,40.027,5.3551,-3.1230905587979483,-41.7640802842158
1565,SECH21.486,equipamento,40.0506,32.2361,-3.122848675272051,-41.76408007189902
1566,SECH21.483,equipamento,40.0506,39.2361,-3.122785687113825,-41.76408007189902
1567,DISJUNTOR6.777,equipamento,40.0518,-28.4737,-3.1233949607703773,-41.76408006110325
1568,DISJUNTOR6.771,equipamento,40.0518,-26.2061,-3.1233745562064357,-41.76408006110325
1569,DISJUNTOR6.778,equipamento,40.0518,-21.4737,-3.123331972612151,-41.76408006110325
1570,REATOR7.554,equipamento,40.0527,-102.8773,-3.1240644673031492,-41.764080053006424
1571,PR13.681,equipamento,40.0527,-99.8907,-3.124037592955527,-41.764080053006424
1572,PR13.682,equipamento,40.0527,-92.8907,-3.1239746047973003,-41.764080053006424
1573,BUSCSB9.1011,equipamento,40.0527,-55.0447,-3.123634054820696,-41.764080053006424
1574,BUSCSB9.1018,equipamento,40.0527,-48.0447,-3.12357106666247,-41.764080053006424
1575,BUSIP10.999,equipamento,40.0527,-46.8807,-3.1235605926315877,-41.764080053006424
1576,BUSIP10.1009,equipamento,40.0527,-39.8807,-3.123497604473361,-41.764080053006424
1577,BUSIP21.973,equipamento,40.0527,-38.3922,-3.12348421049143,-41.764080053006424
1578,BUSIP21.976,equipamento,40.0527,-31.3194,-3.123420567256358,-41.764080053006424
1579,DISJUNTOR6.772,equipamento,40.0527,-28.4737,-3.1233949607703773,-41.764080053006424
1580,DISJUNTOR6.775,equipamento,40.0527,-21.4737,-3.123331972612151,-41.764080053006424
1581,SECV12.369,equipamento,40.0527,-1.6449,-3.1231535469561744,-41.764080053006424
1582,SECV12.368,equipamento,40.0527,5.3551,-3.1230905587979483,-41.764080053006424
1583,DISJUNTOR9.750,equipamento,40.0527,6.1372,-3.123083521221013,-41.764080053006424
1584,DISJUNTOR9.743,equipamento,40.0527,13.1626,-3.123020304505755,-41.764080053006424
1585,SECH21.488,equipamento,40.0527,32.2361,-3.122848675272051,-41.764080053006424
1586,SECH21.487,equipamento,40.0527,39.2361,-3.122785687113825,-41.764080053006424
1587,BUSCSB20.1084,equipamento,40.0527,58.6601,-3.1226109039730554,-41.764080053006424
1588,BUSCSB20.1088,equipamento,40.0527,65.7085,-3.1225474802967064,-41.764080053006424
1589,BUSIP33.926,equipamento,40.0527,66.8655,-3.1225370692539824,-41.764080053006424
1590,BUSIP33.918,equipamento,40.0527,73.9136,-3.122473648277126,-41.764080053006424
1591,BUSIP45.873,equipamento,40.0527,75.354,-3.1224606871138247,-41.764080053006424
1592,BUSIP45.865,equipamento,40.0527,82.4268,-3.122397043878753,-41.764080053006424
1593,SECV15.338,equipamento,40.0527,87.1506,-3.12235453766992,-41.764080053006424
1594,IP15.330,equipamento,40.0527,100.7021,-3.1222325970947487,-41.764080053006424
1595,SECH24.461,equipamento,40.0527,105.1282,-3.122192769682302,-41.764080053006424
1596,SECH24.466,equipamento,40.0527,112.1282,-3.122129781524076,-41.764080053006424
1597,IP18.715,equipamento,40.0527,112.9561,-3.1221223318246194,-41.764080053006424
1598,IP18.722,equipamento,40.0527,119.9561,-3.122059343666393,-41.764080053006424
1599,PR16.658,equipamento,40.0527,121.1848,-3.122048287444963,-41.764080053006424
1600,PR16.661,equipamento,40.0527,128.1848,-3.1219852992867363,-41.764080053006424
1601,REATOR10.609,equipamento,40.0527,131.5779,-3.1219547671267827,-41.764080053006424
1602,REATOR10.612,equipamento,40.0527,138.5779,-3.121891778968556,-41.764080053006424
1603,TPC9.7,equipamento,40.0527,163.0883,-3.121671226832358,-41.764080053006424
1604,TC12.196,equipamento,40.0692,14.6872,-3.1230065856848936,-41.76407990456461
1605,TC12.201,equipamento,40.0692,18.7939,-3.122969632332124,-41.76407990456461
1606,SECH18.203,equipamento,40.0692,23.7939,-3.122924640790534,-41.76407990456461
1607,SECH18.197,equipamento,40.0692,28.3755,-3.122883414141144,-41.76407990456461
1608,TC15.171,equipamento,40.0702,40.3393,-3.1227757601800885,-41.76407989556814
1609,TC15.174,equipamento,40.0702,47.3393,-3.1227127720218624,-41.76407989556814
1610,TC6.123,equipamento,40.1307,-21.0152,-3.123327846887787,-41.764079351281474
1611,TC6.120,equipamento,40.1307,-16.2061,-3.123284573123255,-41.764079351281474
1612,SECH12.124,equipamento,40.1307,-11.2061,-3.123239581581665,-41.764079351281474
1613,SECH12.119,equipamento,40.1307,-7.4433,-3.1232057227471257,-41.764079351281474
1614,IP12.278,equipamento,40.1393,-73.6062,-3.1238010769205413,-41.7640792739118
1615,IP12.273,equipamento,40.1393,-71.2061,-3.123779480080747,-41.7640792739118
1616,SECV6.277,equipamento,40.1393,-66.2061,-3.123734488539157,-41.7640792739118
1617,SECV6.272,equipamento,40.1393,-61.2061,-3.123689496997567,-41.7640792739118
1618,SECV6.276,equipamento,40.1393,-60.1308,-3.1236798211166326,-41.7640792739118
1619,PR6.34,equipamento,40.2198,-156.2061,-3.12454433628778,-41.76407854969566
1620,TPC6.35,equipamento,40.2198,-148.4106,-3.124474189975287,-41.76407854969566
1621,TPC6.36,equipamento,40.2198,-143.2136,-3.124427425766958,-41.76407854969566
1622,PR13.415,equipamento,40.2539,-92.6088,-3.1239720681741856,-41.76407824291591
1623,IP6.410,equipamento,40.2539,-91.2061,-3.123959446247108,-41.76407824291591
1624,IP6.413,equipamento,40.2539,-86.2061,-3.1239144547055178,-41.76407824291591
1625,SECH6.409,equipamento,40.2539,-81.2061,-3.1238694631639277,-41.76407824291591
1626,SECH6.416,equipamento,40.2539,-79.2668,-3.123852012744606,-41.76407824291591
1627,BUSCSB9.1012,equipamento,40.4571,-55.0447,-3.123634054820696,-41.76407641483243
1628,BUSCSB9.1014,equipamento,40.4571,-51.2061,-3.1235995139143866,-41.76407641483243
1629,BUSCSB9.1013,equipamento,40.4571,-48.0447,-3.12357106666247,-41.76407641483243
1630,BUSIP10.998,equipamento,40.5692,-46.8807,-3.1235605926315877,-41.76407540632773
1631,BUSIP10.1006,equipamento,40.5692,-46.2061,-3.123554522372796,-41.76407540632773
1632,BUSIP10.1005,equipamento,40.5692,-41.2061,-3.123509530831206,-41.76407540632773
1633,BUSIP10.1008,equipamento,40.5692,-39.8807,-3.123497604473361,-41.76407540632773
1634,PR16.660,equipamento,40.9378,121.1848,-3.122048287444963,-41.764072090227494
1635,PR16.659,equipamento,40.9378,123.7939,-3.12202480995873,-41.764072090227494
1636,PR16.657,equipamento,40.9378,128.1848,-3.1219852992867363,-41.764072090227494
1637,REATOR10.608,equipamento,41.5928,131.5779,-3.1219547671267827,-41.764066197537176
1638,REATOR10.613,equipamento,41.5928,133.7939,-3.12193482687555,-41.764066197537176
1639,REATOR10.610,equipamento,41.5928,138.5779,-3.121891778968556,-41.764066197537176
1640,BUSIP9.846,equipamento,43.0653,-46.8644,-3.123560445959162,-41.76405295022955
1641,BUSIP9.842,equipamento,43.0653,-46.2061,-3.123554522372796,-41.76405295022955
1642,BUSIP9.837,equipamento,43.0653,-41.2061,-3.123509530831206,-41.76405295022955
1643,BUSIP9.840,equipamento,43.0653,-39.8325,-3.1234971707549004,-41.76405295022955
1644,BUSCSB8.1026,equipamento,43.105,-55.0281,-3.123633905448778,-41.76405259306954
1645,BUSCSB8.1024,equipamento,43.105,-51.2061,-3.1235995139143866,-41.76405259306954
1646,BUSCSB8.1021,equipamento,43.105,-48.0281,-3.1235709172905515,-41.76405259306954
1647,PR13.688,equipamento,43.3407,-99.8907,-3.124037592955527,-41.76405047260067
1648,PR13.684,equipamento,43.3407,-96.2061,-3.124004437788698,-41.76405047260067
1649,IP6.686,equipamento,43.3407,-92.8907,-3.1239746047973003,-41.76405047260067
1650,REATOR7.557,equipamento,43.5492,-109.8773,-3.1241274554613754,-41.76404859683589
1651,REATOR7.559,equipamento,43.5492,-106.2061,-3.1240944208718786,-41.76404859683589
1652,REATOR7.555,equipamento,43.5492,-102.8773,-3.1240644673031492,-41.76404859683589
1653,IP18.665,equipamento,44.4445,121.2028,-3.122048125475413,-41.76404054229293
1654,PR15.670,equipamento,44.4445,123.7939,-3.12202480995873,-41.76404054229293
1655,PR15.664,equipamento,44.4445,128.2028,-3.1219851373171865,-41.76404054229293
1656,REATOR9.538,equipamento,44.5389,131.595,-3.1219546132557103,-41.76403969302581
1657,REATOR9.542,equipamento,44.5389,133.7939,-3.12193482687555,-41.76403969302581
1658,REATOR9.534,equipamento,44.5389,138.595,-3.121891625097484,-41.76403969302581
1659,TPC6.39,equipamento,45.0527,-143.2136,-3.124427425766958,-41.76403507063758
1660,IP6.412,equipamento,45.0527,-92.6088,-3.1239720681741856,-41.76403507063758
1661,SECH6.414,equipamento,45.0527,-79.2668,-3.123852012744606,-41.76403507063758
1662,IP12.279,equipamento,45.0527,-73.6062,-3.1238010769205413,-41.76403507063758
1663,SECV6.268,equipamento,45.0527,-60.1308,-3.1236798211166326,-41.76403507063758
1664,BUSCSB8.1025,equipamento,45.0527,-55.0281,-3.123633905448778,-41.76403507063758
1665,BUSCSB8.1020,equipamento,45.0527,-48.0281,-3.1235709172905515,-41.76403507063758
1666,BUSIP9.833,equipamento,45.0527,-46.8644,-3.123560445959162,-41.76403507063758
1667,BUSIP9.845,equipamento,45.0527,-39.8325,-3.1234971707549004,-41.76403507063758
1668,BUSIP20.978,equipamento,45.0527,-38.3922,-3.12348421049143,-41.76403507063758
1669,BUSIP20.961,equipamento,45.0527,-31.3194,-3.123420567256358,-41.76403507063758
1670,DISJUNTOR6.774,equipamento,45.0527,-28.4737,-3.1233949607703773,-41.76403507063758
1671,DISJUNTOR6.773,equipamento,45.0527,-21.4737,-3.123331972612151,-41.76403507063758
1672,TC6.128,equipamento,45.0527,-21.0152,-3.123327846887787,-41.76403507063758
1673,SECH12.126,equipamento,45.0527,-7.4433,-3.1232057227471257,-41.76403507063758
1674,SECV12.366,equipamento,45.0527,-1.6449,-3.1231535469561744,-41.76403507063758
1675,SECV12.375,equipamento,45.0527,5.3551,-3.1230905587979483,-41.76403507063758
1676,DISJUNTOR12.748,equipamento,45.0527,6.1372,-3.123083521221013,-41.76403507063758
1677,DISJUNTOR12.749,equipamento,45.0527,13.1626,-3.123020304505755,-41.76403507063758
1678,TC12.199,equipamento,45.0527,14.6872,-3.1230065856848936,-41.76403507063758
1679,SECH18.200,equipamento,45.0527,28.3755,-3.122883414141144,-41.76403507063758
1680,SECH21.490,equipamento,45.0527,32.2361,-3.122848675272051,-41.76403507063758
1681,SECH21.482,equipamento,45.0527,39.2361,-3.122785687113825,-41.76403507063758
1682,TC15.172,equipamento,45.0527,40.3393,-3.1227757601800885,-41.76403507063758
1683,TC15.173,equipamento,45.0527,47.3393,-3.1227127720218624,-41.76403507063758
1684,BUSCSB19.1076,equipamento,45.0527,58.6601,-3.1226109039730554,-41.76403507063758
1685,BUSCSB19.1070,equipamento,45.0527,65.7085,-3.1225474802967064,-41.76403507063758
1686,BUSIP32.923,equipamento,45.0527,66.8655,-3.1225370692539824,-41.76403507063758
1687,BUSIP32.919,equipamento,45.0527,73.9136,-3.122473648277126,-41.76403507063758
1688,BUSIP44.858,equipamento,45.0527,75.354,-3.1224606871138247,-41.76403507063758
1689,BUSIP44.861,equipamento,45.0527,82.4268,-3.122397043878753,-41.76403507063758
1690,SECV15.336,equipamento,45.0527,87.1506,-3.12235453766992,-41.76403507063758
1691,IP15.340,equipamento,45.0527,100.7021,-3.1222325970947487,-41.76403507063758
1692,SECH24.459,equipamento,45.0527,105.1282,-3.122192769682302,-41.76403507063758
1693,SECH24.465,equipamento,45.0527,112.1282,-3.122129781524076,-41.76403507063758
1694,IP18.713,equipamento,45.0527,112.9561,-3.1221223318246194,-41.76403507063758
1695,IP18.721,equipamento,45.0527,119.9561,-3.122059343666393,-41.76403507063758
1696,PR15.668,equipamento,45.0527,121.2028,-3.122048125475413,-41.76403507063758
1697,PR15.663,equipamento,45.0527,128.2028,-3.1219851373171865,-41.76403507063758
1698,REATOR9.539,equipamento,45.0527,131.595,-3.1219546132557103,-41.76403507063758
1699,REATOR9.537,equipamento,45.0527,138.595,-3.121891625097484,-41.76403507063758
1700,TPC9.6,equipamento,45.0527,163.0883,-3.121671226832358,-41.76403507063758
1701,PR12.693,equipamento,46.6027,-99.8731,-3.1240374345853,-41.76402112610324
1702,PR12.691,equipamento,46.6027,-96.2061,-3.124004437788698,-41.76402112610324
1703,IP6.690,equipamento,46.6027,-92.8731,-3.123974446427074,-41.76402112610324
1704,TPC9.1,equipamento,46.7752,163.0883,-3.121671226832358,-41.76401957421152
1705,TPC9.3,equipamento,46.7752,163.7939,-3.1216648776260087,-41.76401957421152
1706,TPC9.4,equipamento,46.7752,168.7939,-3.1216198860844186,-41.76401957421152
1707,PR20.10,equipamento,46.7752,173.7939,-3.121574894542828,-41.76401957421152
1708,PR20.8,equipamento,46.7752,176.3673,-3.1215517382962026,-41.76401957421152
1709,IP18.719,equipamento,46.9121,112.9561,-3.1221223318246194,-41.764018342594255
1710,IP18.720,equipamento,46.9121,113.7939,-3.1221147930419106,-41.764018342594255
1711,IP18.714,equipamento,46.9121,118.7939,-3.12206980150032,-41.764018342594255
1712,PR15.716,equipamento,46.9121,119.9561,-3.122059343666393,-41.764018342594255
1713,REATOR6.565,equipamento,46.9244,-109.8595,-3.1241272952914874,-41.76401823193763
1714,REATOR6.561,equipamento,46.9244,-106.2061,-3.1240944208718786,-41.76401823193763
1715,REATOR6.567,equipamento,46.9244,-102.8595,-3.124064307133261,-41.76401823193763
1716,SECH24.464,equipamento,46.9255,105.1282,-3.122192769682302,-41.76401822204151
1717,SECH24.462,equipamento,46.9255,108.7939,-3.1221597845835007,-41.76401822204151
1718,SECH24.463,equipamento,46.9255,112.1282,-3.122129781524076,-41.76401822204151
1719,SECV15.335,equipamento,46.9452,87.1506,-3.12235453766992,-41.764018044810975
1720,SECV15.334,equipamento,46.9452,88.7939,-3.122339750749861,-41.764018044810975
1721,SECV15.331,equipamento,46.9452,93.7939,-3.122294759208271,-41.764018044810975
1722,IP15.339,equipamento,46.9452,98.7939,-3.122249767666681,-41.764018044810975
1723,IP15.337,equipamento,46.9452,100.7021,-3.1222325970947487,-41.764018044810975
1724,SECV12.365,equipamento,47.027,-1.6449,-3.1231535469561744,-41.76401730889942
1725,SECV12.374,equipamento,47.027,-1.2061,-3.1231495984984847,-41.76401730889942
1726,SECV12.364,equipamento,47.027,3.7939,-3.1231046069568946,-41.76401730889942
1727,SECV12.370,equipamento,47.027,5.3551,-3.1230905587979483,-41.76401730889942
1728,SECH21.484,equipamento,47.0506,32.2361,-3.122848675272051,-41.76401709658264
1729,SECH21.489,equipamento,47.0506,33.7939,-3.122834657707353,-41.76401709658264
1730,SECH21.491,equipamento,47.0506,38.7939,-3.122789666165763,-41.76401709658264
1731,SECH21.485,equipamento,47.0506,39.2361,-3.122785687113825,-41.76401709658264
1732,DISJUNTOR6.776,equipamento,47.0518,-28.4737,-3.1233949607703773,-41.76401708578687
1733,DISJUNTOR6.770,equipamento,47.0518,-26.2061,-3.1233745562064357,-41.76401708578687
1734,DISJUNTOR6.779,equipamento,47.0518,-21.4737,-3.123331972612151,-41.76401708578687
1735,TC15.176,equipamento,47.0702,40.3393,-3.1227757601800885,-41.764016920251755
1736,TC15.175,equipamento,47.0702,43.7939,-3.122744674624173,-41.764016920251755
1737,TC15.177,equipamento,47.0702,47.3393,-3.1227127720218624,-41.764016920251755
1738,TC12.198,equipamento,47.1142,14.6872,-3.1230065856848936,-41.764016524406905
1739,TC12.202,equipamento,47.1142,18.7939,-3.122969632332124,-41.764016524406905
1740,SECH18.204,equipamento,47.1142,23.7939,-3.122924640790534,-41.764016524406905
1741,SECH18.195,equipamento,47.1142,28.3755,-3.122883414141144,-41.764016524406905
1742,DISJUNTOR12.744,equipamento,47.1266,6.1372,-3.123083521221013,-41.76401641285064
1743,DISJUNTOR12.746,equipamento,47.1266,8.7939,-3.123059615415304,-41.76401641285064
1744,DISJUNTOR12.751,equipamento,47.1266,13.1626,-3.123020304505755,-41.76401641285064
1745,TC6.125,equipamento,47.1755,-21.0152,-3.123327846887787,-41.76401597292307
1746,TC6.122,equipamento,47.1755,-16.2061,-3.123284573123255,-41.76401597292307
1747,SECH12.121,equipamento,47.1755,-11.2061,-3.123239581581665,-41.76401597292307
1748,SECH12.127,equipamento,47.1755,-7.4433,-3.1232057227471257,-41.76401597292307
1749,IP12.271,equipamento,47.2323,-73.6062,-3.1238010769205413,-41.76401546192336
1750,IP12.269,equipamento,47.2323,-71.2061,-3.123779480080747,-41.76401546192336
1751,SECV6.270,equipamento,47.2323,-66.2061,-3.123734488539157,-41.76401546192336
1752,SECV6.274,equipamento,47.2323,-61.2061,-3.123689496997567,-41.76401546192336
1753,SECV6.275,equipamento,47.2323,-60.1308,-3.1236798211166326,-41.76401546192336
1754,PR12.417,equipamento,47.2648,-92.6088,-3.1239720681741856,-41.764015169537956
1755,IP6.419,equipamento,47.2648,-91.2061,-3.123959446247108,-41.764015169537956
1756,IP6.418,equipamento,47.2648,-86.2061,-3.1239144547055178,-41.764015169537956
1757,SECH6.408,equipamento,47.2648,-81.2061,-3.1238694631639277,-41.764015169537956
1758,SECH6.411,equipamento,47.2648,-79.2668,-3.123852012744606,-41.764015169537956
1759,PR6.38,equipamento,47.2681,-156.2061,-3.12454433628778,-41.7640151398496
1760,PR6.37,equipamento,47.2681,-151.2061,-3.12449934474619,-41.7640151398496
1761,TPC6.32,equipamento,47.2681,-146.2061,-3.1244543532046,-41.7640151398496
1762,TPC6.33,equipamento,47.2681,-143.2136,-3.124427425766958,-41.7640151398496
1763,TPC8.20,equipamento,47.3047,163.1017,-3.121671106255026,-41.76401481057866
1764,TPC8.19,equipamento,47.3047,163.7939,-3.1216648776260087,-41.76401481057866
1765,TPC8.14,equipamento,47.3047,168.7939,-3.1216198860844186,-41.76401481057866
1766,PR19.21,equipamento,47.3047,173.7939,-3.121574894542828,-41.76401481057866
1767,PR19.17,equipamento,47.3047,176.3802,-3.1215516222180253,-41.76401481057866
