Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH4,-3.122919727027424,-41.76463709282631,76.0,"[(-3.12292449030807, -41.764666815155636), (-3.122914963746778, -41.76460737049698)]","[(-3.12292449030807, -41.764666815155636), (-3.122914963746778, -41.76460737049698)]",31.08834,-11.12567,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH3,-3.123037197585525,-41.76463689092243,77.0,"[(-3.123041960866171, -41.76466661325176), (-3.123032434304879, -41.7646071685931)]","[(-3.123041960866171, -41.76466661325176), (-3.123032434304879, -41.7646071685931)]",18.01166,-11.10323,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH2,-3.1231058741057964,-41.76463677287629,77.0,"[(-3.1231106373864423, -41.76466649520562), (-3.1231011108251505, -41.764607050546964)]","[(-3.1231106373864423, -41.76466649520562), (-3.1231011108251505, -41.764607050546964)]",10.36667,-11.0901,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH12,-3.1227846427107937,-41.764313829359374,76.0,"[(-3.122789405991439, -41.764343551688704), (-3.122779879430148, -41.76428410703004)]","[(-3.122789405991439, -41.764343551688704), (-3.122779879430148, -41.76428410703004)]",46.12577,24.8062,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH11,-3.122852661469959,-41.76431371244598,76.0,"[(-3.1228574247506047, -41.764343434775306), (-3.1228478981893133, -41.76428399011665)]","[(-3.1228574247506047, -41.764343434775306), (-3.1228478981893133, -41.76428399011665)]",38.55401,24.81919,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH10,-3.1229191725993424,-41.764313598141335,76.0,"[(-3.122923935879988, -41.764343320470665), (-3.1229144093186965, -41.764283875812005)]","[(-3.122923935879988, -41.764343320470665), (-3.1229144093186965, -41.764283875812005)]",31.15006,24.8319,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech10
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH1,-3.123172388473525,-41.76463665855449,77.0,"[(-3.123177151754171, -41.76466638088382), (-3.1231676251928793, -41.76460693622516)]","[(-3.123177151754171, -41.76466638088382), (-3.1231676251928793, -41.76460693622516)]",2.96236,-11.0774,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR7,-3.122725998124233,-41.76536925033773,76.0,"[(-3.1227534375663093, -41.76538305598459), (-3.1226985586821563, -41.76535544469086)]","[(-3.1227534375663093, -41.76538305598459), (-3.1226985586821563, -41.76535544469086)]",52.65402,-92.50754,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR6,-3.122819009954946,-41.76536909477276,76.0,"[(-3.1228464493970227, -41.765382900419624), (-3.1227915705128693, -41.76535528912589)]","[(-3.1228464493970227, -41.765382900419624), (-3.1227915705128693, -41.76535528912589)]",42.30005,-92.49025,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR5,-3.1229094878573336,-41.76536893934589,76.0,"[(-3.12293692729941, -41.765382744992756), (-3.122882048415257, -41.765355133699025)]","[(-3.12293692729941, -41.765382744992756), (-3.122882048415257, -41.765355133699025)]",32.22816,-92.47297,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR4,-3.1229994201070546,-41.7653687839192,76.0,"[(-3.1230268595491313, -41.765382589566066), (-3.1229719806649783, -41.765354978272335)]","[(-3.1230268595491313, -41.765382589566066), (-3.1229719806649783, -41.765354978272335)]",22.217,-92.4557,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR3,-3.123087429567662,-41.76536863357238,76.0,"[(-3.1231148690097386, -41.765382439219245), (-3.1230599901255855, -41.76535482792551)]","[(-3.1231148690097386, -41.765382439219245), (-3.1230599901255855, -41.76535482792551)]",12.41989,-92.43898,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR2,-3.1231793239549672,-41.76536847553679,77.0,"[(-3.123206763397044, -41.765382281183655), (-3.1231518845128905, -41.76535466988992)]","[(-3.123206763397044, -41.765382281183655), (-3.1231518845128905, -41.76535466988992)]",2.19031,-92.42142,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::REATOR1,-3.123270816984719,-41.76536910999988,77.0,"[(-3.123298256426796, -41.76538291564675), (-3.123243377542643, -41.765355304353015)]","[(-3.123298256426796, -41.76538291564675), (-3.123243377542643, -41.765355304353015)]",-7.99458,-92.49194,3.069092,6.109054,cd_argo_parnaibaiii_v3_reator1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR67,-3.122765505798128,-41.765352972256345,76.0,"[(-3.1227929452402043, -41.76536677790321), (-3.122738066356051, -41.76533916660948)]","[(-3.1227929452402043, -41.76536677790321), (-3.122738066356051, -41.76533916660948)]",48.25607,-90.69817,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator67
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR56,-3.122858459578496,-41.76535281257309,76.0,"[(-3.122885899020573, -41.76536661821995), (-3.1228310201364198, -41.76533900692622)]","[(-3.122885899020573, -41.76536661821995), (-3.1228310201364198, -41.76533900692622)]",37.90857,-90.68042,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator56
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR45,-3.12294890084817,-41.76535265700896,76.0,"[(-3.1229763402902466, -41.76536646265582), (-3.122921461406093, -41.76533885136209)]","[(-3.1229763402902466, -41.76536646265582), (-3.122921461406093, -41.76533885136209)]",27.84075,-90.66313,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator45
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR34,-3.1230388120914805,-41.76535250254321,76.0,"[(-3.1230662515335568, -41.765366308190075), (-3.1230113726494038, -41.76533869689634)]","[(-3.1230662515335568, -41.765366308190075), (-3.1230113726494038, -41.76533869689634)]",17.83193,-90.64596,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator34
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR23,-3.123127014799076,-41.76535235096084,77.0,"[(-3.1231544542411522, -41.765366156607705), (-3.1230995753569992, -41.765338545313966)]","[(-3.1231544542411522, -41.765366156607705), (-3.1230995753569992, -41.765338545313966)]",8.01331,-90.62911,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator23
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::PAREDEREATOR12,-3.123218732623726,-41.76535219333714,77.0,"[(-3.123246172065803, -41.765365998984), (-3.1231912931816495, -41.76533838769027)]","[(-3.123246172065803, -41.765365998984), (-3.1231912931816495, -41.76533838769027)]",-2.19661,-90.61159,3.069092,6.109054,cd_argo_parnaibaiii_v3_paredereator12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP6,-3.1227865570749054,-41.76516921629864,76.0,"[(-3.1227912599749392, -41.76517572898142), (-3.1227818541748715, -41.765162703615864)]","[(-3.1227912599749392, -41.76517572898142), (-3.1227818541748715, -41.765162703615864)]",45.91267,-70.27306,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP5,-3.122854105708534,-41.765169100277696,76.0,"[(-3.122858808608568, -41.765175612960476), (-3.1228494028085008, -41.76516258759492)]","[(-3.122858808608568, -41.765175612960476), (-3.1228494028085008, -41.76516258759492)]",38.39323,-70.26016,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP4,-3.1229224479595774,-41.76516898281509,76.0,"[(-3.1229271508596113, -41.76517549549787), (-3.1229177450595436, -41.76516247013231)]","[(-3.1229271508596113, -41.76517549549787), (-3.1229177450595436, -41.76516247013231)]",30.78545,-70.2471,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP3,-3.1230378425154086,-41.76516878448109,77.0,"[(-3.123042545415442, -41.76517529716387), (-3.1230331396153748, -41.76516227179831)]","[(-3.123042545415442, -41.76517529716387), (-3.1230331396153748, -41.76516227179831)]",17.93987,-70.22506,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP2,-3.1231059067998874,-41.7651686674304,77.0,"[(-3.1231106096999213, -41.76517518011318), (-3.123101203899854, -41.76516215474763)]","[(-3.1231106096999213, -41.76517518011318), (-3.123101203899854, -41.76516215474763)]",10.36303,-70.21205,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::ESTRUTURA3789,-3.122979752581519,-41.7637178841143,76.0,"[(-3.122991430747958, -41.7637425347096), (-3.122968074415079, -41.763693233519)]","[(-3.122991430747958, -41.7637425347096), (-3.122968074415079, -41.763693233519)]",24.40637,91.0476,5.48,2.6,cd_argo_parnaibaiii_v3_estrutura3789
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::ESTRUTURA3456,-3.1229811232966687,-41.764517739871856,76.0,"[(-3.122992801463108, -41.76454239046715), (-3.122969445130229, -41.764493089276556)]","[(-3.122992801463108, -41.76454239046715), (-3.122969445130229, -41.764493089276556)]",24.25378,2.14083,5.48,2.6,cd_argo_parnaibaiii_v3_estrutura3456
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::ESTRUTURA3123,-3.122982129553596,-41.76511153454416,76.0,"[(-3.122993807720035, -41.76513618513946), (-3.122970451387156, -41.76508688394887)]","[(-3.122993807720035, -41.76513618513946), (-3.122970451387156, -41.76508688394887)]",24.14177,-63.86153,5.48,2.6,cd_argo_parnaibaiii_v3_estrutura3123
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR9,-3.1230384124357538,-41.764451401320585,77.0,"[(-3.123045044636257, -41.7644735209565), (-3.1230317802352503, -41.76442928168468)]","[(-3.123045044636257, -41.7644735209565), (-3.1230317802352503, -41.76442928168468)]",17.87642,9.51459,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR8,-3.1231067025477195,-41.76445128392663,77.0,"[(-3.123113334748223, -41.76447340356255), (-3.123100070347216, -41.764429164290725)]","[(-3.123113334748223, -41.76447340356255), (-3.123100070347216, -41.764429164290725)]",10.27445,9.52764,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR7,-3.1231721733799978,-41.76445117140693,77.0,"[(-3.123178805580501, -41.76447329104284), (-3.1231655411794943, -41.76442905177102)]","[(-3.123178805580501, -41.76447329104284), (-3.1231655411794943, -41.76442905177102)]",2.98631,9.54015,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR6,-3.122785033000923,-41.76476306101582,76.0,"[(-3.1227916652014267, -41.764785180651735), (-3.1227784008004194, -41.76474094137991)]","[(-3.1227916652014267, -41.764785180651735), (-3.1227784008004194, -41.76474094137991)]",46.08233,-25.12747,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR5,-3.122854952034991,-41.764762940841486,76.0,"[(-3.1228615842354945, -41.764785060477394), (-3.1228483198344876, -41.76474082120557)]","[(-3.1228615842354945, -41.764785060477394), (-3.1228483198344876, -41.76474082120557)]",38.29902,-25.11412,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR4,-3.122919952930208,-41.76476282911127,76.0,"[(-3.1229265851307115, -41.764784948747185), (-3.122913320729704, -41.76474070947536)]","[(-3.1229265851307115, -41.764784948747185), (-3.122913320729704, -41.76474070947536)]",31.0632,-25.1017,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR3,-3.123038945784884,-41.764762624632965,77.0,"[(-3.1230455779853874, -41.76478474426887), (-3.1230323135843805, -41.76474050499705)]","[(-3.1230455779853874, -41.76478474426887), (-3.1230323135843805, -41.76474050499705)]",17.81705,-25.07897,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR2,-3.1231072358797154,-41.76476250723901,77.0,"[(-3.123113868080219, -41.76478462687492), (-3.123100603679212, -41.7647403876031)]","[(-3.123113868080219, -41.76478462687492), (-3.123100603679212, -41.7647403876031)]",10.21508,-25.06592,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR12,-3.122784499686061,-41.764451837772086,76.0,"[(-3.1227911318865647, -41.764473957408), (-3.1227778674855577, -41.76442971813618)]","[(-3.1227911318865647, -41.764473957408), (-3.1227778674855577, -41.76442971813618)]",46.1417,9.46608,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR11,-3.122854418720129,-41.76445171756343,76.0,"[(-3.1228610509206325, -41.76447383719934), (-3.1228477865196256, -41.76442959792752)]","[(-3.1228610509206325, -41.76447383719934), (-3.1228477865196256, -41.76442959792752)]",38.35839,9.47944,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR10,-3.1229194196838823,-41.764451605833216,76.0,"[(-3.1229260518843858, -41.76447372546913), (-3.122912787483379, -41.76442948619731)]","[(-3.1229260518843858, -41.76447372546913), (-3.122912787483379, -41.76442948619731)]",31.12256,9.49186,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor10
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::DISJUNTOR1,-3.123172706729128,-41.764762394684986,77.0,"[(-3.1231793389296314, -41.764784514320894), (-3.123166074528624, -41.76474027504907)]","[(-3.1231793389296314, -41.764784514320894), (-3.123166074528624, -41.76474027504907)]",2.92694,-25.05341,4.91735,1.4765778,cd_argo_parnaibaiii_v3_disjuntor1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP9,-3.1229362553639146,-41.76492734059264,76.0,"[(-3.122940958263948, -41.76493385327542), (-3.1229315524638808, -41.76492082790987)]","[(-3.122940958263948, -41.76493385327542), (-3.1229315524638808, -41.76492082790987)]",29.24843,-43.38772,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP8,-3.1229791245314966,-41.764927266861015,77.0,"[(-3.1229838274315305, -41.76493377954379), (-3.122974421631463, -41.764920754178235)]","[(-3.1229838274315305, -41.76493377954379), (-3.122974421631463, -41.764920754178235)]",24.47628,-43.37953,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP7,-3.1230640459297323,-41.764927120908055,77.0,"[(-3.123068748829766, -41.764933633590836), (-3.1230593430296985, -41.764920608225275)]","[(-3.123068748829766, -41.764933633590836), (-3.1230593430296985, -41.764920608225275)]",15.02293,-43.36331,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip7
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP60,-3.1226317102245686,-41.76382649071134,76.0,"[(-3.1226364131246025, -41.76383300339411), (-3.1226270073245352, -41.76381997802856)]","[(-3.1226364131246025, -41.76383300339411), (-3.1226270073245352, -41.76381997802856)]",63.15004,78.9756,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip60
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP6,-3.1231095208004,-41.76492704271408,77.0,"[(-3.123114223700433, -41.76493355539686), (-3.1231048179003658, -41.7649205300313)]","[(-3.123114223700433, -41.76493355539686), (-3.1231048179003658, -41.7649205300313)]",9.96072,-43.35461,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP59,-3.1227230561417367,-41.76382966959862,76.0,"[(-3.1227277590417706, -41.7638361822814), (-3.1227183532417033, -41.76382315691584)]","[(-3.1227277590417706, -41.7638361822814), (-3.1227183532417033, -41.76382315691584)]",52.98152,78.62225,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip59
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP58,-3.1227693201064146,-41.76382959010026,76.0,"[(-3.1227740230064485, -41.76383610278304), (-3.122764617206381, -41.76382307741748)]","[(-3.1227740230064485, -41.76383610278304), (-3.122764617206381, -41.76382307741748)]",47.83147,78.63109,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip58
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP57,-3.122811887730776,-41.763829116550255,76.0,"[(-3.1228165906308094, -41.76383562923303), (-3.122807184830742, -41.763822603867474)]","[(-3.1228165906308094, -41.76383562923303), (-3.122807184830742, -41.763822603867474)]",43.09289,78.68372,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip57
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP56,-3.122851507775412,-41.763829048722585,76.0,"[(-3.122856210675446, -41.76383556140536), (-3.1228468048753784, -41.763822536039804)]","[(-3.122856210675446, -41.76383556140536), (-3.1228468048753784, -41.763822536039804)]",38.68243,78.69126,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip56
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP55,-3.1228929790572115,-41.76382917740594,76.0,"[(-3.122897681957245, -41.76383569008872), (-3.1228882761571777, -41.763822664723165)]","[(-3.122897681957245, -41.76383569008872), (-3.1228882761571777, -41.763822664723165)]",34.0659,78.67696,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip55
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP54,-3.1229335921260257,-41.76382930780554,76.0,"[(-3.122938295026059, -41.76383582048832), (-3.122928889225992, -41.76382279512276)]","[(-3.122938295026059, -41.76383582048832), (-3.122928889225992, -41.76382279512276)]",29.5449,78.66247,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip54
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP53,-3.1229786121547765,-41.76382923050401,77.0,"[(-3.1229833150548103, -41.76383574318679), (-3.122973909254743, -41.76382271782123)]","[(-3.1229833150548103, -41.76383574318679), (-3.122973909254743, -41.76382271782123)]",24.53332,78.67106,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip53
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP52,-3.123020864220546,-41.7638293580889,77.0,"[(-3.12302556712058, -41.76383587077168), (-3.1230161613205127, -41.76382284540612)]","[(-3.12302556712058, -41.76383587077168), (-3.1230161613205127, -41.76382284540612)]",19.82987,78.65688,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip52
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP51,-3.1230626361543323,-41.76382908606139,77.0,"[(-3.1230673390543657, -41.76383559874417), (-3.1230579332542985, -41.76382257337861)]","[(-3.1230673390543657, -41.76383559874417), (-3.1230579332542985, -41.76382257337861)]",15.17987,78.68711,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip51
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP50,-3.123145882882354,-41.76382877606329,77.0,"[(-3.123150585782388, -41.76383528874607), (-3.12314117998232, -41.76382226338052)]","[(-3.123150585782388, -41.76383528874607), (-3.12314117998232, -41.76382226338052)]",5.91294,78.72157,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip50
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP5,-3.123151176976246,-41.76492697117927,77.0,"[(-3.12315587987628, -41.76493348386205), (-3.1231464740762127, -41.76492045849649)]","[(-3.12315587987628, -41.76493348386205), (-3.1231464740762127, -41.76492045849649)]",5.3236,-43.34666,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP49,-3.123230805715462,-41.76382829666517,77.0,"[(-3.1232355086154957, -41.76383480934795), (-3.123226102815428, -41.76382178398239)]","[(-3.1232355086154957, -41.76383480934795), (-3.123226102815428, -41.76382178398239)]",-3.54058,78.77486,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip49
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP48,-3.123332016414593,-41.76382347849346,77.0,"[(-3.1233367193146266, -41.76382999117624), (-3.1233273135145594, -41.763816965810676)]","[(-3.1233367193146266, -41.76382999117624), (-3.1233273135145594, -41.763816965810676)]",-14.80723,79.31041,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip48
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP46,-3.122631999130042,-41.76390152678835,76.0,"[(-3.1226367020300754, -41.76390803947113), (-3.122627296230008, -41.76389501410557)]","[(-3.1226367020300754, -41.76390803947113), (-3.122627296230008, -41.76389501410557)]",63.11788,70.63507,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip46
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP45,-3.1227251632498647,-41.76390503623741,76.0,"[(-3.122729866149898, -41.763911548920184), (-3.122720460349831, -41.76389852355462)]","[(-3.122729866149898, -41.763911548920184), (-3.122720460349831, -41.76389852355462)]",52.74696,70.24499,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip45
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP44,-3.122769358819815,-41.76390496044618,76.0,"[(-3.1227740617198485, -41.763911473128964), (-3.1227646559197813, -41.7638984477634)]","[(-3.1227740617198485, -41.763911473128964), (-3.1227646559197813, -41.7638984477634)]",47.82716,70.25341,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip44
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP43,-3.1228105140458724,-41.7639048897352,76.0,"[(-3.1228152169459062, -41.76391140241798), (-3.1228058111458386, -41.76389837705242)]","[(-3.1228152169459062, -41.76391140241798), (-3.1228058111458386, -41.76389837705242)]",43.24581,70.26127,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip43
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP42,-3.122851766456566,-41.76390481874963,76.0,"[(-3.1228564693565994, -41.76391133143241), (-3.122847063556532, -41.76389830606685)]","[(-3.1228564693565994, -41.76391133143241), (-3.122847063556532, -41.76389830606685)]",38.65364,70.26916,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip42
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP41,-3.122897327683116,-41.76390474034971,76.0,"[(-3.122902030583149, -41.76391125303249), (-3.122892624783082, -41.76389822766693)]","[(-3.122902030583149, -41.76391125303249), (-3.122892624783082, -41.76389822766693)]",33.58181,70.27787,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip41
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP40,-3.12293450282823,-41.76390467664114,76.0,"[(-3.122939205728264, -41.76391118932392), (-3.1229297999281966, -41.76389816395836)]","[(-3.122939205728264, -41.76391118932392), (-3.1229297999281966, -41.76389816395836)]",29.44352,70.28496,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip40
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP4,-3.1231914278214763,-41.76492690190999,77.0,"[(-3.12319613072151, -41.76493341459277), (-3.123186724921443, -41.76492038922721)]","[(-3.12319613072151, -41.76493341459277), (-3.123186724921443, -41.76492038922721)]",0.84293,-43.33896,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP39,-3.1229773720300806,-41.76390460277223,77.0,"[(-3.1229820749301145, -41.76391111545501), (-3.122972669130047, -41.76389809008945)]","[(-3.1229820749301145, -41.76391111545501), (-3.122972669130047, -41.76389809008945)]",24.67137,70.29317,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip39
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP38,-3.123062293394048,-41.76390445681928,77.0,"[(-3.1230669962940816, -41.76391096950206), (-3.1230575904940143, -41.763897944136495)]","[(-3.1230669962940816, -41.76391096950206), (-3.1230575904940143, -41.763897944136495)]",15.21802,70.30939,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip38
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP37,-3.123107768264715,-41.76390437869394,77.0,"[(-3.123112471164749, -41.76391089137672), (-3.1231030653646816, -41.763897866011156)]","[(-3.123112471164749, -41.76391089137672), (-3.1231030653646816, -41.763897866011156)]",10.15581,70.31807,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip37
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP36.003,-3.123149424457696,-41.76390430715912,77.0,"[(-3.1231541273577297, -41.763910819841904), (-3.1231447215576624, -41.76389779447635)]","[(-3.1231541273577297, -41.763910819841904), (-3.1231447215576624, -41.76389779447635)]",5.51869,70.32603,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip36.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP35,-3.1231896752900754,-41.76390423782121,77.0,"[(-3.1231943781901093, -41.76391075050398), (-3.123184972390042, -41.76389772513843)]","[(-3.1231943781901093, -41.76391075050398), (-3.123184972390042, -41.76389772513843)]",1.03802,70.33373,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip35
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP34,-3.123230938102372,-41.763901284642095,77.0,"[(-3.123235641002405, -41.763907797324876), (-3.1232262352023374, -41.763894771959315)]","[(-3.123235641002405, -41.763907797324876), (-3.1232262352023374, -41.763894771959315)]",-3.55531,70.66199,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip34
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP33.003,-3.1232818998121448,-41.7639014372085,77.0,"[(-3.1232866027121786, -41.763907949891276), (-3.123277196912111, -41.76389492452572)]","[(-3.1232866027121786, -41.763907949891276), (-3.123277196912111, -41.76389492452572)]",-9.22831,70.64503,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip33.003
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP32.003,-3.1233320872380417,-41.76390111067938,77.0,"[(-3.1233367901380755, -41.76390762336216), (-3.123327384338008, -41.7638945979966)]","[(-3.1233367901380755, -41.76390762336216), (-3.123327384338008, -41.7638945979966)]",-14.81512,70.68133,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip32.003
