Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::BUSIP6.002,-3.122406923240609,-41.765453983198206,76.0,"[(-3.1224116261406434, -41.76546049588099), (-3.122402220340576, -41.765447470515426)]","[(-3.1224116261406434, -41.76546049588099), (-3.122402220340576, -41.765447470515426)]",88.17307002366225,-101.9258939878546,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip6.002
ARGO_PARNAIBAIII_V3::BUSIP5.002,-3.1224981807729426,-41.765435316622096,76.0,"[(-3.1225028836729765, -41.765441829304876), (-3.1224934778729088, -41.765428803939315)]","[(-3.1225028836729765, -41.765441829304876), (-3.1224934778729088, -41.765428803939315)]",78.01438692485836,-99.8510386783026,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip5.002
ARGO_PARNAIBAIII_V3::BUSIP40.002,-3.122199259772883,-41.76383029190818,72.0,"[(-3.1222039626729168, -41.76383680459096), (-3.1221945568728495, -41.763823779225405)]","[(-3.1222039626729168, -41.76383680459096), (-3.1221945568728495, -41.763823779225405)]",111.28992740414988,78.55307947575045,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip40.002
ARGO_PARNAIBAIII_V3::BUSIP4.002,-3.122261162478325,-41.76550694680389,76.0,"[(-3.122265865378359, -41.76551345948667), (-3.122256459578291, -41.76550043412111)]","[(-3.122265865378359, -41.76551345948667), (-3.122256459578291, -41.76550043412111)]",104.39898973065144,-107.81298425134015,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip4.002
ARGO_PARNAIBAIII_V3::BUSIP39.002,-3.1222868177841265,-41.76383014142423,72.0,"[(-3.12229152068416, -41.76383665410701), (-3.1222821148840927, -41.76382362874145)]","[(-3.12229152068416, -41.76383665410701), (-3.1222821148840927, -41.76382362874145)]",101.54307072016246,78.56980629378594,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip39.002
ARGO_PARNAIBAIII_V3::BUSIP38.002,-3.122369657474436,-41.76382999917843,72.0,"[(-3.1223743603744696, -41.76383651186121), (-3.1223649545744023, -41.76382348649565)]","[(-3.1223743603744696, -41.76383651186121), (-3.1223649545744023, -41.76382348649565)]",92.3214520729852,78.58561741283262,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip38.002
ARGO_PARNAIBAIII_V3::BUSIP37.002,-3.122453707380756,-41.76382985459853,72.0,"[(-3.1224584102807897, -41.76383636728131), (-3.1224490044807225, -41.763823341915746)]","[(-3.1224584102807897, -41.76383636728131), (-3.1224490044807225, -41.763823341915746)]",82.96511357725993,78.60168797531911,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip37.002
ARGO_PARNAIBAIII_V3::BUSIP36.002,-3.1225428319288304,-41.76382970136853,76.0,"[(-3.122547534828864, -41.76383621405131), (-3.1225381290287966, -41.76382318868575)]","[(-3.122547534828864, -41.76383621405131), (-3.1225381290287966, -41.76382318868575)]",73.04387182257146,78.61872002612402,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip36.002
ARGO_PARNAIBAIII_V3::BUSIP35.002,-3.1222869485765266,-41.76390651306658,72.0,"[(-3.1222916514765604, -41.76391302574936), (-3.1222822456764927, -41.763900000383806)]","[(-3.1222916514765604, -41.76391302574936), (-3.1222822456764927, -41.763900000383806)]",101.52851106124297,70.0808307736412,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip35.002
ARGO_PARNAIBAIII_V3::BUSIP34.002,-3.122369493834398,-41.76390637123271,72.0,"[(-3.122374196734432, -41.76391288391549), (-3.122364790934365, -41.76389985854993)]","[(-3.122374196734432, -41.76391288391549), (-3.122364790934365, -41.76389985854993)]",92.339668292957,70.09659610560968,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip34.002
ARGO_PARNAIBAIII_V3::BUSIP33.002,-3.122453838173156,-41.76390622624088,72.0,"[(-3.1224585410731898, -41.76391273892366), (-3.1224491352731225, -41.7638997135581)]","[(-3.1224585410731898, -41.76391273892366), (-3.1224491352731225, -41.7638997135581)]",82.95055391834043,70.11271245517432,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip33.002
ARGO_PARNAIBAIII_V3::BUSIP32.002,-3.122542846003644,-41.76390585014215,76.0,"[(-3.122547548903677, -41.76391236282493), (-3.12253814310361, -41.76389933745937)]","[(-3.122547548903677, -41.76391236282493), (-3.12253814310361, -41.76389933745937)]",73.04230503063427,70.15451714577623,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip32.002
ARGO_PARNAIBAIII_V3::BUSIP31.002,-3.122197846268996,-41.76485328614853,72.0,"[(-3.1222025491690295, -41.76485979883131), (-3.1221931433689623, -41.76484677346575)]","[(-3.1222025491690295, -41.76485979883131), (-3.1221931433689623, -41.76484677346575)]",111.44727702428582,-35.1563131232841,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip31.002
ARGO_PARNAIBAIII_V3::BUSIP30.002,-3.1222444822836013,-41.76485320599797,72.0,"[(-3.1222491851836347, -41.76485971868075), (-3.1222397793835674, -41.7648466933152)]","[(-3.1222491851836347, -41.76485971868075), (-3.1222397793835674, -41.7648466933152)]",106.25580974204073,-35.147404108623846,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip30.002
ARGO_PARNAIBAIII_V3::BUSIP3.002,-3.1223698907712434,-41.765506759934674,76.0,"[(-3.122374593671277, -41.765513272617454), (-3.1223651878712095, -41.7655002472519)]","[(-3.122374593671277, -41.765513272617454), (-3.1223651878712095, -41.7655002472519)]",92.2954817418332,-107.79221308406146,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip3.002
ARGO_PARNAIBAIII_V3::BUSIP29.002,-3.122286468513687,-41.76485313377668,72.0,"[(-3.1222911714137207, -41.764859646459456), (-3.1222817656136534, -41.764846621093895)]","[(-3.1222911714137207, -41.764859646459456), (-3.1222817656136534, -41.764846621093895)]",101.58195110208575,-35.13937645818384,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip29.002
ARGO_PARNAIBAIII_V3::BUSIP28.002,-3.1223262177151967,-41.76485306546849,72.0,"[(-3.1223309206152305, -41.764859578151274), (-3.122321514815163, -41.76484655278571)]","[(-3.1223309206152305, -41.764859578151274), (-3.122321514815163, -41.76484655278571)]",97.15711589948864,-35.13178376461169,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip28.002
ARGO_PARNAIBAIII_V3::BUSIP27.002,-3.1223677307698754,-41.764852994139645,72.0,"[(-3.1223724336699092, -41.764859506822425), (-3.1223630278698415, -41.76484648145687)]","[(-3.1223724336699092, -41.764859506822425), (-3.1223630278698415, -41.76484648145687)]",92.53593059934498,-35.12385531351394,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip27.002
ARGO_PARNAIBAIII_V3::BUSIP26.002,-3.122408153273123,-41.7648529246644,72.0,"[(-3.122412856173157, -41.76485943734718), (-3.1224034503730898, -41.764846411981615)]","[(-3.122412856173157, -41.76485943734718), (-3.1224034503730898, -41.764846411981615)]",88.03614422491528,-35.11613289574109,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip26.002
ARGO_PARNAIBAIII_V3::BUSIP25.002,-3.122453424316493,-41.764852846848,72.0,"[(-3.1224581272165266, -41.764859359530774), (-3.1224487214164593, -41.76484633416521)]","[(-3.1224581272165266, -41.764859359530774), (-3.1224487214164593, -41.76484633416521)]",82.99662396406977,-35.10748333015042,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip25.002
ARGO_PARNAIBAIII_V3::BUSIP24.002,-3.1222000585121963,-41.76492930286122,72.0,"[(-3.1222047614122297, -41.764935815544), (-3.1221953556121624, -41.76492279017844)]","[(-3.1222047614122297, -41.764935815544), (-3.1221953556121624, -41.76492279017844)]",111.20101266634484,-43.60583696858786,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip24.002
ARGO_PARNAIBAIII_V3::BUSIP23.002,-3.122285442137146,-41.76492915601582,72.0,"[(-3.12229014503718, -41.76493566869859), (-3.122280739237113, -41.76492264333304)]","[(-3.12229014503718, -41.76493566869859), (-3.122280739237113, -41.76492264333304)]",101.69620615312374,-43.589514587563286,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip23.002
ARGO_PARNAIBAIII_V3::BUSIP22.002,-3.1223266949590585,-41.764929085098885,72.0,"[(-3.1223313978590923, -41.764935597781665), (-3.122321992059025, -41.764922572416104)]","[(-3.1223313978590923, -41.764935597781665), (-3.122321992059025, -41.764922572416104)]",97.1039896640003,-43.58163192229958,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip22.002
ARGO_PARNAIBAIII_V3::BUSIP21.002,-3.122372025080818,-41.76492900724814,72.0,"[(-3.1223767279808516, -41.76493551993092), (-3.1223673221807844, -41.76492249456536)]","[(-3.1223767279808516, -41.76493551993092), (-3.1223673221807844, -41.76492249456536)]",92.05789286507007,-43.57297853986245,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip21.002
ARGO_PARNAIBAIII_V3::BUSIP20.002,-3.122409440137652,-41.76492894285311,72.0,"[(-3.1224141430376857, -41.76493545553589), (-3.1224047372376185, -41.76492243017033)]","[(-3.1224141430376857, -41.76493545553589), (-3.1224047372376185, -41.76492243017033)]",87.89289195188164,-43.56582080669111,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip20.002
ARGO_PARNAIBAIII_V3::BUSIP2.002,-3.122474433887997,-41.7655065803425,76.0,"[(-3.1224791367880314, -41.765513093025284), (-3.122469730987964, -41.76550006765972)]","[(-3.1224791367880314, -41.765513093025284), (-3.122469730987964, -41.76550006765972)]",80.65786272980148,-107.7722507848532,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip2.002
ARGO_PARNAIBAIII_V3::BUSIP19.002,-3.122452051077158,-41.76492886967067,72.0,"[(-3.1224567539771915, -41.76493538235345), (-3.122447348177124, -41.76492235698789)]","[(-3.1224567539771915, -41.76493538235345), (-3.122447348177124, -41.76492235698789)]",83.14949138080921,-43.557686322001686,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip19.002
ARGO_PARNAIBAIII_V3::BUSIP18.002,-3.122259201084647,-41.76524002971029,76.0,"[(-3.1222639039846802, -41.765246542393065), (-3.122254498184613, -41.765233517027504)]","[(-3.1222639039846802, -41.765246542393065), (-3.122254498184613, -41.765233517027504)]",104.61732980955478,-78.1442144862652,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip18.002
ARGO_PARNAIBAIII_V3::BUSIP17.002,-3.122328101427833,-41.76524027321665,76.0,"[(-3.122332804327866, -41.76524678589943), (-3.122323398527799, -41.76523376053387)]","[(-3.122332804327866, -41.76524678589943), (-3.122323398527799, -41.76523376053387)]",96.9474231844982,-78.17128107157575,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip17.002
ARGO_PARNAIBAIII_V3::BUSIP16.002,-3.12239590183006,-41.76524039736126,76.0,"[(-3.1224006047300934, -41.76524691004404), (-3.122391198930026, -41.76523388467848)]","[(-3.1224006047300934, -41.76524691004404), (-3.122391198930026, -41.76523388467848)]",89.39996071660941,-78.18508017981056,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip16.002
ARGO_PARNAIBAIII_V3::BUSIP15.002,-3.122259317892932,-41.76530816900456,76.0,"[(-3.1222640207929655, -41.765314681687336), (-3.1222546149928982, -41.765301656321775)]","[(-3.1222640207929655, -41.765314681687336), (-3.1222546149928982, -41.765301656321775)]",104.60432684615476,-85.7181356856296,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip15.002
ARGO_PARNAIBAIII_V3::BUSIP14.002,-3.122328218099045,-41.7653084126482,76.0,"[(-3.122332920999079, -41.765314925330976), (-3.1223235151990116, -41.76530189996542)]","[(-3.122332920999079, -41.765314925330976), (-3.1223235151990116, -41.76530189996542)]",96.93443547988224,-85.74521752973419,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip14.002
ARGO_PARNAIBAIII_V3::BUSIP1.002,-3.1225347956155107,-41.76548708201681,76.0,"[(-3.1225394985155446, -41.76549359469959), (-3.122530092715477, -41.76548056933403)]","[(-3.1225394985155446, -41.76549359469959), (-3.122530092715477, -41.76548056933403)]",73.9384649395309,-105.60494359631238,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip1.002
ARGO_PARNAIBAIII_V3::BUSIP13.003,-3.1227269158540856,-41.76492770046346,76.0,"[(-3.122731618754119, -41.76493421314624), (-3.1227222129540517, -41.76492118778068)]","[(-3.122731618754119, -41.76493421314624), (-3.1227222129540517, -41.76492118778068)]",52.55186187615918,-43.42772484580173,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip13.003
ARGO_PARNAIBAIII_V3::BUSIP13.002,-3.122396018638345,-41.76530853665553,76.0,"[(-3.1224007215383787, -41.76531504933831), (-3.122391315738311, -41.76530202397275)]","[(-3.1224007215383787, -41.76531504933831), (-3.122391315738311, -41.76530202397275)]",89.38695775320937,-85.75900137917495,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip13.002
ARGO_PARNAIBAIII_V3::BUSIP12.002,-3.122261767621408,-41.76540440747146,76.0,"[(-3.122266470521441, -41.76541092015424), (-3.122257064721374, -41.76539789478868)]","[(-3.122266470521441, -41.76541092015424), (-3.122257064721374, -41.76539789478868)]",104.33162590161994,-96.4153783333293,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip12.002
ARGO_PARNAIBAIII_V3::BUSIP11.002,-3.122329497430887,-41.76540379450871,76.0,"[(-3.1223342003309202, -41.76541030719148), (-3.122324794530853, -41.765397281825926)]","[(-3.1223342003309202, -41.76541030719148), (-3.122324794530853, -41.765397281825926)]",96.79202173687332,-96.34724537626109,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip11.002
ARGO_PARNAIBAIII_V3::BUSIP10.002,-3.1224329129180486,-41.76540373530859,76.0,"[(-3.1224376158180824, -41.76541024799137), (-3.1224282100180147, -41.76539722262581)]","[(-3.1224376158180824, -41.76541024799137), (-3.1224282100180147, -41.76539722262581)]",85.27992914869108,-96.34066507608202,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip10.002
ARGO_PARNAIBAIII_V3::BUSCSB8.002,-3.12236838247165,-41.76397916551258,72.0,"[(-3.1223733216173977, -41.76398618776635), (-3.1223634433259027, -41.76397214325881)]","[(-3.1223733216173977, -41.76398618776635), (-3.1223634433259027, -41.76397214325881)]",92.46338391046744,62.005256953851486,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb8.002
ARGO_PARNAIBAIII_V3::BUSCSB7.002,-3.1224524832319904,-41.763979021069936,72.0,"[(-3.122457422377738, -41.763986043323705), (-3.122447544086243, -41.76397199881617)]","[(-3.122457422377738, -41.763986043323705), (-3.122447544086243, -41.76397199881617)]",83.10138440399496,62.02131225939888,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb7.002
ARGO_PARNAIBAIII_V3::BUSCSB6.002,-3.1225412354217235,-41.76397886838917,76.0,"[(-3.122546174567471, -41.763985890642935), (-3.122536296275976, -41.763971846135405)]","[(-3.122546174567471, -41.763985890642935), (-3.122536296275976, -41.763971846135405)]",73.22159314977486,62.03828326150175,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb6.002
ARGO_PARNAIBAIII_V3::BUSCSB5.002,-3.122198590554781,-41.76500301521365,72.0,"[(-3.122203529700529, -41.76501003746741), (-3.1221936514090345, -41.764995992959875)]","[(-3.122203529700529, -41.76501003746741), (-3.1221936514090345, -41.764995992959875)]",111.36442399025292,-51.79922309987116,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb5.002
ARGO_PARNAIBAIII_V3::BUSCSB4.002,-3.1222856509916546,-41.76500286555352,72.0,"[(-3.1222905901374016, -41.76500988780729), (-3.122280711845907, -41.76499584329975)]","[(-3.1222905901374016, -41.76500988780729), (-3.122280711845907, -41.76499584329975)]",101.67295671053247,-51.782587852670986,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb4.002
ARGO_PARNAIBAIII_V3::BUSCSB3.002,-3.122366575774537,-41.76500272646571,72.0,"[(-3.1223715149202844, -41.76500974871947), (-3.1223616366287894, -41.76499570421194)]","[(-3.1223715149202844, -41.76500974871947), (-3.1223616366287894, -41.76499570421194)]",92.66450334644368,-51.76712775543408,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb3.002
ARGO_PARNAIBAIII_V3::BUSCSB2.002,-3.122407821194516,-41.76500265554878,72.0,"[(-3.1224127603402634, -41.765009677802546), (-3.122402882048769, -41.76499563329501)]","[(-3.1224127603402634, -41.765009677802546), (-3.122402882048769, -41.76499563329501)]",88.0731108319296,-51.75924509043966,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb2.002
ARGO_PARNAIBAIII_V3::BUSCSB1.002,-3.1224521993454752,-41.76500257934567,72.0,"[(-3.1224571384912228, -41.76500960159944), (-3.1224472601997277, -41.7649955570919)]","[(-3.1224571384912228, -41.76500960159944), (-3.1224472601997277, -41.7649955570919)]",83.13298632297861,-51.7507748481025,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb1.002
ARGO_PARNAIBAIII_V3::SECV9.001,-3.1230371261668486,-41.76452043589982,77.0,"[(-3.123042065312596, -41.76453023309899), (-3.123032187021101, -41.76451063870065)]","[(-3.123042065312596, -41.76453023309899), (-3.123032187021101, -41.76451063870065)]",18.01960814562723,1.841157746538024,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv9.001
ARGO_PARNAIBAIII_V3::SECV8.001,-3.123105395752156,-41.7645203116592,77.0,"[(-3.1231103348979032, -41.76453010885837), (-3.1231004566064082, -41.76451051446003)]","[(-3.1231103348979032, -41.76453010885837), (-3.1231004566064082, -41.76451051446003)]",10.41991675914858,1.8549675268313148,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv8.001
ARGO_PARNAIBAIII_V3::SECV7.001,-3.123173033217543,-41.76452018856848,77.0,"[(-3.1231779723632904, -41.764529985767645), (-3.1231680940717954, -41.764510391369306)]","[(-3.1231779723632904, -41.764529985767645), (-3.1231680940717954, -41.764510391369306)]",2.890592232064197,1.868649491770677,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv7.001
ARGO_PARNAIBAIII_V3::SECV6.001,-3.122786962619741,-41.765109767170166,77.0,"[(-3.1227919017654884, -41.765119564369336), (-3.1227820234739934, -41.765099969971)]","[(-3.1227919017654884, -41.765119564369336), (-3.1227820234739934, -41.765099969971)]",45.86752527612318,-63.66507693996019,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv6.001
ARGO_PARNAIBAIII_V3::SECV5.001,-3.122855050120928,-41.76510964339291,77.0,"[(-3.1228599892666757, -41.76511944059209), (-3.1228501109751807, -41.76509984619374)]","[(-3.1228599892666757, -41.76511944059209), (-3.1228501109751807, -41.76509984619374)]",38.2881032835486,-63.65131866470391,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv5.001
ARGO_PARNAIBAIII_V3::SECV4.001,-3.122923501756087,-41.76510951879188,77.0,"[(-3.122928440901834, -41.76511931599105), (-3.1229185626103395, -41.76509972159271)]","[(-3.122928440901834, -41.76511931599105), (-3.1229185626103395, -41.76509972159271)]",30.668146317859406,-63.63746882346664,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv4.001
ARGO_PARNAIBAIII_V3::SECV3.001,-3.123038194601832,-41.76510931009372,77.0,"[(-3.1230431337475797, -41.76511910729289), (-3.1230332554560847, -41.76509951289455)]","[(-3.1230431337475797, -41.76511910729289), (-3.1230332554560847, -41.76509951289455)]",17.900671197265726,-63.61427129174592,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv3.001
ARGO_PARNAIBAIII_V3::SECV2.001,-3.12310646418714,-41.76510918583594,77.0,"[(-3.123111403332887, -41.76511898303511), (-3.123101525041392, -41.76509938863677)]","[(-3.123111403332887, -41.76511898303511), (-3.123101525041392, -41.76509938863677)]",10.300979810787709,-63.600459604104,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv2.001
ARGO_PARNAIBAIII_V3::SECV12.001,-3.1227858942190254,-41.76452089307923,77.0,"[(-3.122790833364773, -41.7645306902784), (-3.122780955073278, -41.76451109588005)]","[(-3.122790833364773, -41.7645306902784), (-3.122780955073278, -41.76451109588005)]",45.98645840978367,1.7903406542332192,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv12.001
ARGO_PARNAIBAIII_V3::SECV11.001,-3.1228539816516765,-41.76452076918186,77.0,"[(-3.1228589207974236, -41.764530566381026), (-3.122849042505929, -41.76451097198269)]","[(-3.1228589207974236, -41.764530566381026), (-3.122849042505929, -41.76451097198269)]",38.40704404660799,1.8041122809274304,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv11.001
ARGO_PARNAIBAIII_V3::SECV10.001,-3.122922433355372,-41.76452064461514,77.0,"[(-3.1229273725011186, -41.76453044181431), (-3.122917494209624, -41.76451084741597)]","[(-3.1229273725011186, -41.76453044181431), (-3.122917494209624, -41.76451084741597)]",30.787079451523017,1.8179583074699224,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv10.001
ARGO_PARNAIBAIII_V3::SECV1.001,-3.1231741016696604,-41.76510906274521,77.0,"[(-3.123179040815408, -41.76511885994439), (-3.1231691625239133, -41.76509926554604)]","[(-3.123179040815408, -41.76511885994439), (-3.1231691625239133, -41.76509926554604)]",2.771653376354692,-63.58677763916401,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv1.001
ARGO_PARNAIBAIII_V3::SECH18.001,-3.122785441603778,-41.7643085155829,77.0,"[(-3.122790204884424, -41.76433823791223), (-3.1227806783231324, -41.76427879325357)]","[(-3.122790204884424, -41.76433823791223), (-3.1227806783231324, -41.76427879325357)]",46.03684301635807,25.39684317072804,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech18.001
ARGO_PARNAIBAIII_V3::SECH17.001,-3.122853104384804,-41.76430839235489,77.0,"[(-3.122857867665449, -41.76433811468422), (-3.1228483411041577, -41.76427867002556)]","[(-3.122857867665449, -41.76433811468422), (-3.1228483411041577, -41.76427867002556)]",38.50470038167369,25.410540395377403,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech17.001
ARGO_PARNAIBAIII_V3::SECH16.001,-3.1229198567966323,-41.764308270980415,77.0,"[(-3.1229246200772782, -41.764337993309745), (-3.1229150935159864, -41.764278548651085)]","[(-3.1229246200772782, -41.764337993309745), (-3.1229150935159864, -41.764278548651085)]",31.0738989944806,25.424031593256625,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech16.001
ARGO_PARNAIBAIII_V3::SECH15.001,-3.123037583783725,-41.76430805665292,77.0,"[(-3.1230423470643704, -41.764337778982245), (-3.123032820503079, -41.764278334323585)]","[(-3.1230423470643704, -41.764337778982245), (-3.123032820503079, -41.764278334323585)]",17.968666763495676,25.4478548457062,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech15.001
ARGO_PARNAIBAIII_V3::SECH14.001,-3.1231060640328367,-41.76430793212051,77.0,"[(-3.123110827313482, -41.76433765444984), (-3.123101300752191, -41.76427820979118)]","[(-3.123110827313482, -41.76433765444984), (-3.123101300752191, -41.76427820979118)]",10.3455245255872,25.461697058589863,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech14.001
ARGO_PARNAIBAIII_V3::SECH13.001,-3.1231726478879205,-41.764307810883366,77.0,"[(-3.1231774111685664, -41.7643375332127), (-3.123167884607275, -41.764278088554036)]","[(-3.1231774111685664, -41.7643375332127), (-3.123167884607275, -41.764278088554036)]",2.933486680564396,25.4751729915482,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech13.001
ARGO_PARNAIBAIII_V3::REATOR811,-3.1234484170501866,-41.76332279838121,77.0,"[(-3.123475856492263, -41.763336604028076), (-3.12342097760811, -41.763308992734345)]","[(-3.123475856492263, -41.763336604028076), (-3.12342097760811, -41.763308992734345)]",-27.76481795540638,134.96276236930646,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator811
ARGO_PARNAIBAIII_V3::IP3.002,-3.122260589266943,-41.7651702055496,72.0,"[(-3.1222652921669765, -41.76517671823238), (-3.122255886366909, -41.76516369286682)]","[(-3.1222652921669765, -41.76517671823238), (-3.122255886366909, -41.76516369286682)]",104.46279895964484,-70.38301448459302,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip3.002
ARGO_PARNAIBAIII_V3::IP2.002,-3.122328312702696,-41.76517008239021,72.0,"[(-3.122333015602729, -41.765176595072994), (-3.122323609802662, -41.76516356970743)]","[(-3.122333015602729, -41.765176595072994), (-3.122323609802662, -41.76516356970743)]",96.92390431079784,-70.36932488713167,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip2.002
ARGO_PARNAIBAIII_V3::IP1.001,-3.123175957252528,-41.76516853980876,77.0,"[(-3.123180660152562, -41.76517505249154), (-3.1231712543524948, -41.76516202712598)]","[(-3.123180660152562, -41.76517505249154), (-3.1231712543524948, -41.76516202712598)]",2.565092034672816,-70.19786155603617,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip1.001
ARGO_PARNAIBAIII_V3::DISJUNTOR13,-3.12372539768638,-41.764066160282255,77.0,"[(-3.1237320298868836, -41.76408827991816), (-3.1237187654858767, -41.76404404064634)]","[(-3.1237320298868836, -41.76408827991816), (-3.1237187654858767, -41.76404404064634)]",-58.59798246978808,52.33548362706348,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor13
ARGO_PARNAIBAIII_V3::DISJUNTOR12,-3.123590907023128,-41.76445029849877,77.0,"[(-3.123597539223632, -41.76447241813468), (-3.123584274822625, -41.76442817886286)]","[(-3.123597539223632, -41.76447241813468), (-3.123584274822625, -41.76442817886286)]",-43.62663717044677,9.637175511845708,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor12
ARGO_PARNAIBAIII_V3::DISJUNTOR11,-3.1236605488616647,-41.76445017178672,77.0,"[(-3.123667181062168, -41.76447229142263), (-3.123653916661161, -41.764428052150805)]","[(-3.123667181062168, -41.76447229142263), (-3.123653916661161, -41.764428052150805)]",-51.379086201488974,9.65126000026255,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor11
ARGO_PARNAIBAIII_V3::BUSIP47.001,-3.12333283186947,-41.76382362318286,77.0,"[(-3.1233375347695036, -41.76383013586564), (-3.1233281289694363, -41.76381711050008)]","[(-3.1233375347695036, -41.76383013586564), (-3.1233281289694363, -41.76381711050008)]",-14.898009136456352,79.29433165082415,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip47.001
ARGO_PARNAIBAIII_V3::BUSIP36.x001,-3.123150224397713,-41.7639046700499,77.0,"[(-3.123154927297747, -41.76391118273268), (-3.1231455214976793, -41.763898157367116)]","[(-3.123154927297747, -41.76391118273268), (-3.1231455214976793, -41.763898157367116)]",5.429643711802463,70.28568853324109,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip36.x001
ARGO_PARNAIBAIII_V3::BUSIP33.001,-3.123282817686062,-41.763901384425296,77.0,"[(-3.1232875205860955, -41.763907897108076), (-3.1232781147860282, -41.76389487174252)]","[(-3.1232875205860955, -41.763907897108076), (-3.1232781147860282, -41.76389487174252)]",-9.330488004787496,70.6508972141987,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip33.001
ARGO_PARNAIBAIII_V3::BUSIP32.001,-3.1233329727885493,-41.76390129339441,77.0,"[(-3.1233376756885827, -41.76390780607719), (-3.1233282698885154, -41.76389478071163)]","[(-3.1233376756885827, -41.76390780607719), (-3.1233282698885154, -41.76389478071163)]",-14.913696085587592,70.66101561591104,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip32.001
